full_address,latitude,longitude
"AMELIA SHOTGUN SPORTS, 86300 HOTSHOT TRAIL, YULEE, FL, USA",30.6433736,-81.6108766
"GARLAND MOUNTAIN SPORTING CLAYS, 2618 GARLAND MOUNTAIN TRAIL , WALESKA, GA, USA",34.3772389,-84.61019580000001
"OLD HUDSON PLANTATION SHOOTING PRESERVE, 299 SKEET LANE, SPARTA, GA, USA",33.3415366,-83.1146533
"BLACK DOG CLAYS, INC., C/O MARVIN REIMERS, 4697 W ESCALANTE DR, EAGLE, ID, USA",43.6967149,-116.4127931
"WILDERNESS GUN CLUB, PO BOX 957, BROUSSARD, LA, USA",30.246101,-91.9885685
"KIDDS PLACE SPORTING CLAY RANGE, 8755 NC HWY 42, HOLLY SPRINGS, NC, USA",35.55681879999999,-78.92570649999999
"CLARK COUNTY SHOOTING COMPLEX, 11357 NORTH DECATUR BLVD, LAS VEGAS, NV, USA",36.336473,-115.2091453
"CLAY BIRD SPORTS, PO BOX 721440, NORMAN, OK, USA",35.2225668,-97.4394777
"THE CLINTON HOUSE, 15171 HWY 56 N, CLINTON, SC, USA",34.5410755,-81.8530215
"ABILENE CLAY SPORTS, 1102 E SPUR 707, ABILENE, TX, USA",32.3620372,-99.736545
"JL BAR RANCH & RESORT, 3500 PRIVATE ROAD 2254, SONORA, TX, USA",30.5632746,-100.4520604
"PINES SPORTING CLAYS, INC., PO BOX 153808, LUFKIN, TX, USA",31.3008814,-94.6701848
"WESTSIDE SPORTING GROUNDS, PO BOX 231, KATY, TX, USA",29.921992,-95.89034
"UPPER NISQUALLY SPORTSMENS, 9905 395TH S E, EATONVILLE, WA, USA",46.897873,-122.30163
"NORTHBROOK SPORTS CLUB, 160 W SPORTS CLUB DR, GRAYSLAKE, IL, USA",42.3296476,-88.0710312
"GYPSUM VALLEY SPTG CLAYS II, 7702 S NILES RD, GYPSUM, KS, USA",38.69622469999999,-97.4844378
"MINUTE MAN SPORTSMAN'S CLUB, PO BOX 212, BURLINGTON, MA, USA",42.5144645,-71.2310555
"HOPKINS GAME FARM, PO BOX 218, KENNEDYVILLE, MD, USA",39.3334999,-75.9955749
"ST. LOUIS SKEET & TRAP CLUB, 18854 FRANKLIN RD, PACIFIC, MO, USA",38.4825208,-90.7023159
"OAK CREEK SPORTING CLUB, 2890 W RD, BRAINARD, NE, USA",41.1611027,-96.9455725
"HOLLY FORK SHOOTING COMPLEX, PO BOX 482 , PARIS, TN, USA",36.3559925,-88.2240551
"OLD FORGE SPORTING CLAYS LLC, PO BOX 428, PROVIDENCE FORGE, VA, USA",37.4440012,-77.0773482
"M & M COMPACT SPORTING, PO BOX 967, PAHALA, HI, USA",19.2025209,-155.477252
"MAUI TRAP & GUN CLUB, 499 HALIIMAILE ROAD, HALIIMAILE, HI, USA",20.8617613,-156.3490707
"SEVEN SPRINGS, 777 WATERWHEEL DR, CHAMPION, PA, USA",40.0229768,-79.2977032
"TAMPA BAY SPORTING CLAYS, 10514 EHREN CUTOFF, LAND O' LAKES, FL, USA",28.3105151,-82.42137079999999
"GUNSMOKE SPORTING CLAYS, 17423 WENDELL JONES RD, GARFIELD, AR, USA",36.48448990000001,-94.0566899
"SHOAL RIVER SPORTING CLAYS & SHOOTING CENTER, 3985 HWY 90 EAST, CRESTVIEW, FL, USA",30.7508798,-86.4606524
"ED'S SPORTING GOODS & SPORTING CLAYS RANGE, 21325 CHESTNUT RD, KAPLAN, LA, USA",29.9911126,-92.3339872
"HUNTERS'  POINTE SPORTING CLAYS, 506 DECOY DR, WASHINGTON, NC, USA",35.5984979,-77.0577179
"HUNTING CREEK, 694 EAST HOUSTONVILLE RD, HARMONY, NC, USA",36.0178912,-80.7650062
"HILL 'N DALE, 3605 POE RD, MEDINA, OH, USA",41.0992879,-81.8147224
"BACK WOODS QUAIL CLUB, 647 HEMINGWAY LANE, GEORGETOWN, SC, USA",33.5926104,-79.4357098
"COYOTE SPRINGS, 11345 E SUNRISE RANCH, TUCSON, AZ, USA",32.3003959,-110.7498224
"FOXHALL RESORT & SPORTING CLUB, 8000 CAPPS FERRY RD, DOUGLASVILLE, GA, USA",33.5858631,-84.8085574
"JEFFERSON GUN CLUB INC, PO BOX 53, BROOKS, KY, USA",38.0677507,-85.7089917
"HILL COUNTRY SHOOTING SPORTS CENTER, INC., 1886 CYPRESS CREEK RD, KERRVILLE, TX, USA",30.0579414,-99.0581436
"SANDERS LA GRUE SPORTING CLAYS, 1467 E 10TH ST, STUTTGART, AR, USA",34.4931012,-91.5304731
"KERN COUNTY GUN CLUB, PO BOX 21570, BAKERSFIELD, CA, USA",35.235349,-119.280453
"ROCKY CREEK SPORTING CLAYS, PO BOX 3, RICHBURG, SC, USA",34.6159357,-80.9841287
"COYOTE ARMS SHOOTING RANGE, 8600 NORTH BIG FIVE ROAD, EDINBURG, TX, USA",26.3966316,-98.1859966
"ROSE CITY FLYING CLAYS, 8474 CR 485, TYLER, TX, USA",32.4026879,-95.3118642
"SOUTH TEXAS SHOOTING COMPLEX, INC., PO BOX 450536, LAREDO, TX, USA",27.4772934,-99.2975004
"HOWARD CO IZAAK WALTON LEAGUE, 2629 S 200 E, KOKOMO, IN, USA",40.4390724,-86.0899896
"RANGERS GUN CLUB, 14151 RANGERS LANDING RD, CALHOUN, KY, USA",37.6514566,-87.4543861
"CMP TALLADEGA MARKMANSHIP PARK, 4387 TURNERS MILL RD, TALLADEGA, AL, USA",33.5245141,-86.08200540000001
"PICACHO SPORTING CLUB, 6185 E BAUMGARTNER RD, ELOY, AZ, USA",32.5879676,-111.5005905
"ELBERT COUNTY GUN CLUB, PO BOX 126, ELBERTON, GA, USA",34.1296411,-82.8431364
"RED CHUTE SHOTGUN SPORTS CLUB, 1264 TWING DR, BARKSDALE, AFB, LA, USA",32.4918375,-93.6714161
"MAD RIVER SPORTSMAN'S CLUB, 1055 CO RD 25, BELLEFONTAINE, OH, USA",40.3635826,-83.6822433
"BULL RUN SHOOTING CENTER, 7700 BULL RUN DR, CENTREVILLE, VA, USA",38.8106851,-77.477012
"BIRDS LANDING SPORTING CLAYS, 2099  COLLINSVILLE RD, BIRDS LANDING, CA, USA",38.1308252,-121.8735286
"COLORADO CLAYS, LLC, 13600 LANEWOOD ST, BRIGHTON, CO, USA",39.9456314,-104.6200564
"HUNTERS POINTE SHOOTING COMPLEX, 45743 260TH ST, HUMBOLDT, SD, USA",43.6160055,-97.0576595
"MISSION SKEET & TRAP CLUB, INC., PO BOX 967, MISSION, TX, USA",26.1926141,-98.3299073
"PINEDALE SPORTING CLAYS CLUB, PO BOX 417, PINEDALE, WY, USA",42.8678809,-109.8633501
"FREDERICTON TRAP AND SKEET CLUB, 49 SIMCOE CT, FREDERICTON, New Brunswick, CAN",45.9477622,-66.6572746
"GROUSE RIDGE SHOOTING CLUB LLC, 6967 E TEX-AL DRIVE, WASILLA, AK, USA",61.65898929999999,-149.275123
"TWIN LAKES GUN CLUB, PO BOX 199, MOUNTAIN HOME, AR, USA",36.4252904,-92.4293153
"RIO SALADO SPORTSMANS CLUB, INC., 3960 N. USERY PASS RD, MESA, AZ, USA",33.4889376,-111.6238379
"QUAIL POINT HUNT CLUB, PO BOX 848, KNIGHTS LANDING, CA, USA",38.7997029,-121.7205738
"BURLEY TRAP CLUB & SPORTING CLAYS, PO BOX 393, BURLEY, ID, USA",42.5230754,-113.9537211
"SHADY CREEK SPORTING CLAYS, PO BOX 777, DERBY, KS, USA",37.4434001,-97.269945
"ISLAND LAKE GUN RANGE, 13600 E. GRAND RIVER ROAD, BRIGHTON, MI, USA",42.5146758,-83.6790552
"THE FORK, LLC, 3200 FORK RD, NORWOOD, NC, USA",35.1924199,-80.08654949999999
"BLACK RIVER SPORTING CLAYS, 1049 MILLWOOD RD, KINGSTREE, SC, USA",33.6123076,-79.7863986
"BLACKWOOD GUN CLUB, 11400 FM 2854, CONROE, TX, USA",30.316431,-95.5309173
"TAYLOR CREEK SPORTING CLAYS, 2554 LEGENDS ROW, MOBILE, AL, USA",30.4398205,-88.14536269999999
"BINACHI SHOOTING SPORTS, PO BOX 3784, MERIDIAN, MS, USA",32.3149062,-88.5251984
"ADDIEVILLE EAST FARM, 200 PHEASANT DR, MAPLEVILLE, RI, USA",41.93753359999999,-71.6148304
"SUMMIT SPRINGS, INC., 2804 MERINO DR, ROANOKE, VA, USA",37.2381384,-80.0283953
"ROOSTER RANCH WINGS & CLAYS, P O BOX 366, GUSTINE, CA, USA",37.3504748,-120.9702119
"ALPENA CLAY BUSTERS, INC, PO BOX 384, ALPENA, MI, USA",45.0616794,-83.4327528
"TALL CREEK OUTFITTERS, 139 LONG BRANCH LOOP, ELLISVILLE, MS, USA",31.4838284,-89.18311659999999
"SILVERLEAF SHOTGUN SPORTS, 8513 S DOUGLAS BLVD, GUTHRIE, OK, USA",35.788331,-97.376038
"CHOCTAW PRESERVE (CLUB CLOSED), 589 GAME FARM RD, DENISON, TX, USA",33.708445,-96.391915
"TRI COUNTY GUN CLUB, 13208 NW 39TH AVE, VANCOUVER   , WA, USA",45.7168476,-122.711722
"BROADFIELD, A SEA ISLAND SPORTING CLUB , PO BOX 30351, SEA ISLAND, GA, USA",31.2017278,-81.33169029999999
"JOKER'S WILD SPORTING CLAYS INC., 15021 RT 111, CHESTERFIELD, IL, USA",39.2214066,-90.0830275
"SHOOTERS INC, 10713 300TH ST, MARSHALL, MN, USA",44.48788020000001,-95.579951
"OZARK SHOOTERS SPORTS COMPLEX, 759 US HWY 65, WALNUT SHADE, MO, USA",36.8058115,-93.2243035
"CEDAR CREEK SPORTING CLAYS, 499 RAMAH RD, MILLVILLE, NJ, USA",39.3627021,-75.1673648
"LONGMEADOW GAME RESORT AND EVENT CENTER, 8604 COUNTY ROAD 6, WIGGINS, CO, USA",40.1258168,-104.0360426
"WAGONER MILL RD SPORTING CLAYS, 910 OLD ST RD WEST, SCOTTSVILLE, KY, USA",36.7691546,-86.2677155
"LONG RIVER SHOOTING SPORTS, PO BOX 403, MELVILLE, LA, USA",30.6929653,-91.744004
"PALMETTO OUTDOORS, PO BOX 221, 1201 REDMOND MILL RD, SWANSEA, SC, USA",33.7252703,-81.0775354
"ELLIS COUNTY SPORTSMAN'S CLUB, 1619 ROSS DRIVE, MIDLOTHIAN, TX, USA",32.46675220000001,-97.0009876
"MIDLAND SHOOTERS ASSOCIATION, PO BOX 11250, ODESSA, TX, USA",31.8456816,-102.3676431
"LANDT FARMS INC-SPORTING CLAYS, 11829 N LANDT FARMS LANE, NINE MILE FALLS, WA, USA",47.76617599999999,-117.63875
"SUMNER SPORTSMENS ASSOCIATION, PO BOX 988, SUMNER, WA, USA",47.17268379999999,-122.2208378
"GLOBE-MIAMI GUN CLUB, PO BOX 336, GLOBE, AZ, USA",33.472199,-110.8495277
"MAHASKA CO. IKES, 812 SOUTH 15TH, OSKALOOSA, IA, USA",41.288408,-92.6268167
"TOP GUN SPORTSMAN'S CLUB, 4273 HIGHWAY 47 , LONEDELL, MO, USA",38.2120182,-90.8572662
"CALIFORNIA HILL GUN CLUB, PO BOX 467, CALIFORNIA, PA, USA",40.0442692,-79.89889199999999
"BEN AVERY CLAY BUSTERS, PO BOX 72988, PHOENIX, AZ, USA",33.4483771,-112.0740373
"CAMANCHE HILLS HUNTING PRESERVE, 2951 CURRAN RD, IONE, CA, USA",38.251545,-120.9648304
"PIKES PEAK GUN CLUB, 450 FRANCEVILLE COALMINE RD, COLORADO SPRINGS, CO, USA",38.824716,-104.594951
"SEAWAY GUN CLUB, 3400 W BARD RD, MUSKEGON, MI, USA",43.32726660000001,-86.3272781
"LINCOLN COUNTY WILDLIFE GUN CLUB, PO BOX 548, NORTH PLATTE, NE, USA",41.0412509,-100.761844
"BLUE RIDGE SPORTSMAN CLUB, PO BOX 6282, HARRISBURG, PA, USA",40.374902,-76.7500249
"DOUBLE BARREL RANCH, 10501 LAMBS LN, MICA, WA, USA",47.55683579999999,-117.1747331
"SANTA ROSA SHOOTING CENTER, 6950 QUINTETTE RD, PACE, FL, USA",30.6739637,-87.2544551
"JACKSONVILLE SPORTSMANS CLUB, PO BOX 513, JACKSONVILLE, IL, USA",39.6791206,-90.2217152
"WILD WINGS, 433 DOWNSVILLE RD, DOWNSVILLE, LA, USA",32.6459611,-92.3997137
"SOUTH SAINT PAUL GUN CLUB, PO BOX 63, SO ST PAUL, MN, USA",44.8672134,-93.0228482
"PINE BELT GUN CLUB, 546 CANEY CHURCH RD, LUMBERTON, MS, USA",31.1457962,-89.6085887
"SPRING CREEK TRAP & SKEET, 1180 COLT DR, ELKO, NV, USA",40.8321896,-115.7367859
"BRIAR RABBIT SPORTING CLAYS, 2949 GRANGER HILL RD, ZANESVILLE, OH, USA",39.88570290000001,-82.0110821
"MIDDLETOWN SPORTSMEN'S CLUB, 6943 MICHAEL RD, MIDDLETOWN, OH, USA",39.5390169,-84.42901429999999
"HERMITAGE FARM SHOOTING SPORTS, PO BOX 1258, CAMDEN, SC, USA",34.2293604,-80.5765924
"WILLOW CREEK SPORTING CLAYS, 20628 WILLOW CREEK RD, FT PIERRE, SD, USA",44.387622,-100.631727
"MONTGOMERY COUNTY SHOOTING COMPLEX LLC, 4201 SOUTHSIDE RD., SOUTHSIDE, TN, USA",36.3930756,-87.2841849
"DELTA RESORT, PO BOX 79, MCGEHEE, AR, USA",33.7229249,-91.3411632
"LEAD VALLEY RANGE INC., 92098 E. HWY 36, DEER TRAIL, CO, USA",39.73325,-103.907624
"BAYGALL SPORTING CLAYS AND PRESERVE, 6808 ROCKY FORD RD, GARFIELD, GA, USA",32.615163,-81.85410630000001
"BALD MOUNTAIN SHOOTING RANGE, 2500 KERN RD, LAKE ORION, MI, USA",42.7467325,-83.21953119999999
"BIG SKY SPORTING CLAYS, 42295 IRVINE FLATS RD, POLSON, MT, USA",47.6890649,-114.2437892
"WALKER RIVER RESORT S/C, PO BOX 90, SMITH VALLEY, NV, USA",38.8363272,-119.2723227
"CARDINAL SHOOTING CENTER, PO BOX 247, MARENGO, OH, USA",40.3728443,-82.83944439999999
"SNAKE RIVER SPORTSMEN, PO BOX 1028, ONTARIO, OR, USA",44.0249505,-117.0114787
"CENTRAL PENN SPORTING CLAYS, 75 QUARRY RD, WELLSVILLE, PA, USA",40.0657316,-76.94377329999999
"ROCKY KNOLL, 210 NORTH MAIN ST, GREENWOOD, SC, USA",34.1746629,-82.026856
"GREAT GUNS SPORTING LLC, 16126 WCR 96, NUNN, CO, USA",40.6778051,-104.7465093
"INDIAN CREEK IZAAK WALTON, 30181 640TH AVE, MAXWELL, IA, USA",41.919664,-93.428904
"OTTER CREEK HUNT CLUB, 19201 HUNTING CLUB RD, JERSEYVILLE, IL, USA",39.0626285,-90.4688515
"LINDEN CONSERVATION CLUB, 611 EAST 1300 SOUTH, ROMNEY, IN, USA",40.2276038,-86.8930651
"CLAYTHORNE LODGE, 1329 N W 100TH, COLUMBUS, KS, USA",37.1975383,-95.0136926
"BLUE GRASS SKEET & S/C CLUB, 2500 HANDYS BEND RD, WILMORE, KY, USA",37.7976524,-84.66257809999999
"PHEASANT RUN CLAYS & AMMO, 207 N WEST ST, PO BOX 98, MADISION, MO, USA",39.2423534,-91.6463035
"PROVIDENCE HILL FARM SPORTING CLUB LLC, PO BOX 13688, JACKSON, MS, USA",32.2987573,-90.1848103
"SOUTH CUYAHOGA SPORTSMEN'S ASSOCIATION, 5717 VANDEMARK RD, MEDINA, OH, USA",41.1270025,-81.9773733
"GAME UNLIMITED SPORTING CLAYS, 871 COUNTY RD E, HUDSON, WI, USA",45.03555009999999,-92.62444080000002
"LAS MESAS, MX, CERRADA DE MANAGUE 7, COLONIA LAS AMERICAS, NAUCALPAN, ESTADO DE MEXICO CP, Mexico",19.4819693,-99.2367016
"RAVENWOOD SPORTING CLAYS, 1243 CO RD 2, COLUMBIA, AL, USA",31.3262449,-85.2083565
"ANITA SHOOTING COMPLEX, 75715 FAIRVIEW RD, ANITA, IA, USA",41.4315883,-94.7455516
"NATCHITOCHES SPORTSMAN'S ASSN, 635 TAUZIN ISLAND RD, NATCHITOCHES, LA, USA",31.828592,-93.098688
"NORTH COUNTRY SPORTSMEN'S CLUB, PO BOX 1093, WILLISTON, VT, USA",44.4209823,-73.0961532
"WOODS & MEADOW SPORTING CLAYS, N 4335 POTTERS RD, WARRENS, WI, USA",44.2277619,-90.5227701
"POWDER RIDGE SPORTING CLAYS, 160 CARRIAGE HILL DR, LEWISBURG, WV, USA",37.780301,-80.479907
"KIOWA CREEK SPORTING CLUB, 46700 E COUNTY ROAD 30, BENNETT, CO, USA",39.6275923,-104.442247
"UPLAND GAME AND CLAYS INC, 14755 EDSON RD, DAVIS JUNCTION, IL, USA",42.1450883,-89.0617343
"RIVER HILLS SPORTING CLAYS, 22701 ROCHEPORT RD, BOONVILLE, MO, USA",38.9597156,-92.6326473
"BUFFER CREEK SPORTING CLAYS INC., 252 SCHOOLHOUSE RD., SOMERSET, PA, USA",40.1021292,-79.1015494
"CANANDAIGUA SPORTSMEN'S CLUB, BOX 389, CANANDAIGUA, NY, USA",42.9226827,-77.3002051
"PRINCE GEORGE'S COUNTY T & S, 10400 GOODLUCK RD, GLENDALE, MD, USA",38.9993284,-76.82820869999999
"SUN MOUNTAIN GUN CLUB, P O BOX 1895, COARSEGOLD, CA, USA",37.227011,-119.6752991
"BLACK OAK CLAY'S, 1243 180TH ST, PELLA, IA, USA",41.3940907,-92.8255147
"TARGETS ON THE MOVE, 2080 HARDIN RD, ACKLEY, IA, USA",42.5575622,-93.1117641
"SUGAR CREEK SPORTING CLAYS , 1151 EARL RD, MITCHELL, IN, USA",38.73041509999999,-86.3643749
"PINE RIDGE SPORTING CLAYS, LLC, PO BOX 151, NEW ERA, MI, USA",43.5591757,-86.3456284
"CARIBOU GUN CLUB, 30649  380TH ST, LE SUEUR, MN, USA",44.3977907,-93.8800701
"GEIGER SHOOTING RANGE, 1704 BUCKINGHAM ST., ATTN: KEN BAKER, ST. JOSEPH, MO, USA",39.8301392,-94.8701033
"BLUE CREEK SPORT SHOOTING COMPLEX & PRESERVE, 1767 BENDER RD, BILLINGS, MT, USA",45.6762601,-108.4424217
"LAST RESORT CLAYS, LLC (CLUB CLOSED), PO BOX 27603, SALT LAKE CITY, UT, USA",40.7607793,-111.8910474
"CASPER SKEET, TRAP & S/C, PO BOX 50081, CASPER, WY, USA",42.8734465,-106.3316753
"OSHAWA SKEET & GUN CLUB, PO BOX 82522, 300 TAUNTON RD E, OSHAWA, Ontario, CAN",43.9356781,-78.86877179999999
"FALLER'S SPORTING CLAYS, 13107 NIEMEYER TRL, BUTLER, IL, USA",39.1917364,-89.54442139999999
"FLC SHOOTING GROUNDS , 343 HILLTOP RD, WHITE HALL, IL, USA",39.4244184,-90.3662048
"LINDEN TARGET SPORTS, PO BOX 152, MC PHERSON, KS, USA",38.3708415,-97.6642087
"ROGUE VALLEY SPORTING CLAYS, 7407 HIGHLAND AVE, ATTENTION:TREASURER, GRANTS PASS, OR, USA",42.5298672,-123.3662455
"STONYCREEK SHOOTING CENTER INC., 326 VANYO ROAD, BERLIN, PA, USA",39.9798904,-78.8824272
"JAMES VALLEY SPORTING CLAYS, 43763 298TH ST, UTICA, SD, USA",43.0733182,-97.4363276
"ABLE'S SPORTING CLAYS, 357 F.M. 1791 N, HUNTSVILLE, TX, USA",30.7238136,-95.6022931
"COYLAND CREEK, 5400 TOWN LINE RD, FREDERIC, WI, USA",45.7297101,-92.257429
"WESTBEND BARTON SPORTSMAN CLUB, PO BOX 352, WESTBEND, WI, USA",43.4676017,-88.21429440000001
"FAIRFIELD CTY FISH & GAME PROTECTIVE ASSOC, 34 SWAMP RD, NEWTOWN, CT, USA",41.3614784,-73.2570281
"SKYLINE GUN CLUB INC, PO BOX 50774, IDAHO FALLS, ID, USA",43.4926602,-112.0407506
"WINGS NORTH, 19379 HOMESTEAD RD, PINE CITY, MN, USA",45.86837449999999,-92.9808197
"SILVER WILLOW , BOX 974, CARSTAIRS, Alberta, CAN",51.5535323,-114.1421259
"RAAHAUGE'S HUNTING AND SPORTING CLAYS, PO BOX 408, DUNNIGAN, CA, USA",38.88523780000001,-121.9695801
"NOONTOOTIA CREEK FARMS, P.O. BOX 2387, BLAIRSVILLE, GA, USA",34.8760734,-83.95844559999999
"SOUTHWINDS SPORTING CLAYS, 16761 HWY 84, QUITMAN, GA, USA",30.7961518,-83.4545409
"RIVER RIDGE GUN CLUB, 47028-547TH LANE, COURTLAND, MN, USA",44.270114,-94.3795449
"BILLINGS ROD & GUN CLUB, 110 48TH ST W, C/O REID WALEN, BILLINGS, MT, USA",45.8215699,-108.5868503
"CAPITAL CITY SPORTING CLAYS LLC, 214 E KAVANEY DR, BISMARCK, ND, USA",46.8254789,-100.7890305
"VERNON NATIONAL SHOOTING PRESERVE, PO BOX 1633, VERNON, NY, USA",43.021503,-75.5357806
"COVEY RISE GUN CLUB, PO BOX 40, HUSSER, LA, USA",30.6999652,-90.3292868
"PIN OAK HILL GAME MGMT INC, 13396 Z HWY, BOGARD, MO, USA",38.2058798,-91.4207092
"GHOST TOWN SPORTING CLAYS, 45778 278TH ST, PARKER, SD, USA",43.3595596,-97.0459537
"NASHVILLE GUN CLUB, 1100 COUNTY HOSPITAL RD, NASHVILLE, TN, USA",36.1914988,-86.86901859999999
"FLINT SKEET & TRAP CLUB, PO BOX 71014, ALBANY, GA, USA",31.5785074,-84.15574099999999
"INDIANA GUN CLUB, C/O PHILLIP C BAKER, 14926 E 113TH ST, FORTVILLE, IN, USA",39.9553358,-85.8983981
"KENT CO CONSERVATION LEAGUE, PO BOX 397, ADA, MI, USA",42.988121,-85.4607238
"WILD MARSH SPORTING CLAYS INC, 13481 COUNTY RD  35E, CLEAR LAKE, MN, USA",45.53775880000001,-93.8823514
"DRAKE LANDING, 3146 CHALYBEATE SPRINGS RD, FUQUAY-VARINA, NC, USA",35.5146608,-78.7942571
"SPARTANBURG GUN CLUB, BOX 779, WHITESTONE, SC, USA",34.8995822,-81.80208929999999
"FLYING RABBIT CO, DANNY HARDING, 310 HIGH STREET, BRIDGEWATER, VA, USA",38.3853039,-78.9792191
"MRC SPORTSMAN'S CLUB INC, PO BOX 414, MEDFORD, WI, USA",45.1385798,-90.3401404
"WAUSAU SKEET & TRAP CLUB, PO BOX 131, BROKAW, WI, USA",45.0337936,-89.6383747
"DEL MONTE GUN CLUB, PO BOX 464, MONTE VISTA, CO, USA",37.5791696,-106.1480842
"MAUI CLAY TARGET ASSOCIATION, 133 LULUKA PLACE, KIHEI, HI, USA",20.7778682,-156.456646
"HIGHLAND HIDEAWAY HUNTING, 3127 160TH ST, RIVERSIDE, IA, USA",41.4240437,-91.535949
"WALPOLE SPORTSMAN ASSN, PO BOX 2339, PLAINVILLE, MA, USA",42.1336483,-71.2933238
"MINNESOTA HORSE & HUNT CLUB, 2920 E 220TH, PRIOR LAKE, MN, USA",44.6343525,-93.4584961
"20TH SKEET AND CLAYS, 258 PAIGE HILL RD, GOFFSTOWN, NH, USA",43.038182,-71.58003409999999
"J & H HUNT CLUB, W 5810 J & H RD, SHIOCTON, WI, USA",44.4447056,-88.5789903
"RICE CREEK SPORTING CLAYS, 16543 GAME FARM ROAD, LITTLE FALLS, MN, USA",46.0018435,-94.2431028
"LAKE REGION SHOOTING SPORTS ASSOC, 517 1ST ST NE, DEVILS LAKE, ND, USA",48.1089694,-98.8578749
"TEN MILE RIVER PRESERVE, PO BOX 691, DOVER PLAINS, NY, USA",41.7376074,-73.5676275
"BULL'S-EYE SPORTING CENTER, 232 GEORGE ST, ORANGE, VT, USA",44.1613779,-72.4070152
"QUAIL RUN SPORTS, 6852 QUAIL RUN CIR, KIOWA, CO, USA",39.377851,-104.5302799
"MARSHALL CO IZAAK WALTON LEAGUE, 2801 SMITH AVE, MARSHALLTOWN, IA, USA",41.9488753,-92.8833502
"PHEASANT BONANZA HUNT CLUB & KENNEL, 3097 COUNTY RD O, TEKAMAH, NE, USA",41.880371,-96.2772903
"RICHFIELD SPORTSMAN'S ASSN, PO BOX 245, RICHFIELD, PA, USA",40.6886932,-77.11276149999999
"THE SHOOTING ACADEMY, 1001 LAFAYETTE DR, FARMINGTON, PA, USA",39.795443,-79.54327099999999
"ST. JOHN'S ROD AND GUN CLUB, PO BOX 5072, ST. JOHN'S, Newfoundland, CAN",47.330198,-53.1629551
"REPUBLIC SHOOTING RANGE LLC, 1996 W GALILEO DR, PUEBLO WEST, CO, USA",38.3133931,-104.8308921
"WEISER TRAP AND SKEET CLUB, PO BOX 844, WEISER, ID, USA",44.2509976,-116.9693327
"MICHIGAN SCHOLASTIC CLAY TARGET PROGRAM INC. , 47664 BRENNAN DRIVE, MACOMB, MI, USA",42.6493301,-82.8879621
"TURCOTTE SHOOTING RANGE, 506 HWY 43 SOUTH, CANTON, MS, USA",32.5262444,-89.968242
"CLUB DEPORTIVO DE CAZADORES MONTERREY, S.C., 1211 SAN DARIO AVE #840, LAREDO, TX, USA",27.5100096,-99.5022211
"PRIMLAND RESORT, 2000 BUSTED ROCK RD, MEADOWS OF DAN, VA, USA",36.6632984,-80.3984354
"UNDERHILL ROD & GUN CLUB, 2 CIRCLING HAWK RD, UNDERHILL, VT, USA",44.6278555,-72.93095149999999
"LAKESIDE SPORTING CLAYS, 21 WHITETAIL DR, PINE HAVEN, WY, USA",44.3556619,-104.8081592
"NORTHERN ARIZONA SHOOTING RANGE, 3092 MESA TRAIL, FLAGSTAFF, AZ, USA",35.1503236,-111.4644162
"CARSON VALLEY TRAP & S/C, PO BOX 91, GARDNERVILLE, NV, USA",38.9435969,-119.751507
"BELTON GUN CLUB, PO BOX 126, BELTON, SC, USA",34.5375862,-82.40146630000001
"NORTHEAST KINGDOM SKEET AND SPORTING CLAYS CLUB, C/O BOB DUROCHER, 1133 MOREY RD, SUTTON, VT, USA",44.66959689999999,-72.0581627
"SUNNYDELL SHOOTING GROUNDS, 292 DRYKE RD, SEQUIM, WA, USA",48.0924948,-123.2191198
"WAUNAKEE GUN CLUB, 6680 RIPP ROAD, DANE, WI, USA",43.22272539999999,-89.4784517
"LET IT FLY, PO BOX 104, GREEN RIVER, WY, USA",41.5285757,-109.4662461
"FOX HARB'R RESORT, 1337 FOX HAROUR RD, WALLACE, Nova Scotia, CAN",45.86527599999999,-63.4555494
"BOY SCOUTS OF AMERICA, DENVER AREA COUNCIL, 10455 WEST 6TH AVE, STE 100, DENVER, CO, USA",39.7263679,-105.1154174
"FLINT OAK, 2639 QUAIL RD, FALL RIVER, KS, USA",37.546615,-96.0629103
"BOOT HILL SHOOTING GROUND LLC, 2289 NW OSAGE DR, HAMILTON, MO, USA",39.7943267,-93.9635772
"BATAVIA ROD & GUN CLUB, PO BOX 1783, BATAVIA, NY, USA",42.9052086,-78.1913642
"TENNANTS COVE GUN CLUB INC., 4 SAUNDERS ST, NAUWIGEWAUK  , New Brunswick, CAN",45.4763932,-65.8866369
"OLD VERMILION TRAIL S/C, 6980 OLD VERMILION TRAIL, DULUTH, MN, USA",47.0216912,-92.0562203
"SHANE'S SPORTING CLAYS, 6319-B HWY 158, SUMMERFIELD, NC, USA",36.2464754,-79.887301
"CHERRYBEND PHEASANT FARM, 2326 CHERRYBEND RD, WILMINGTON, OH, USA",39.441413,-83.705603
"GREYSTONE CASTLE SPORTING CLUB, PO BOX 158, MINGUS, TX, USA",32.4985008,-98.4105834
"CODY SHOOTING COMPLEX, INC, PO BOX 3083, CODY, WY, USA",44.5600585,-109.1112976
"THE GALT SPORTMENS CLUB, PO BOX 548, CAMBRIDGE, Ontario, CAN",43.3923554,-80.26047609999999
"COYOTE VALLEY SPORTING CLAYS, 1000 SAN BRUNO AVE, MORGAN HILL, CA, USA",37.1539509,-121.7080785
